type,cost,name,text,damage
Water,"['Water', 'Colorless']","Spike Draw","Draw a card.","20"
Water,"['Colorless', 'Colorless']","Crash Bomber","If the Defending Pok\u00e9mon has any Special Energy cards attached to it, this attack does 30 damage plus 30 more damage. Then, discard a Special Energy card attached to the Defending Pok\u00e9mon.","30+"
Water,"['Water', 'Water']","Aqua Liner","Choose 1 of your opponent's Benched Pok\u00e9mon. This attack does 40 damage to that Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Water,"['Water']","Stomp Off","Discard the top card of your opponent's deck.",""
Water,"['Water', 'Colorless', 'Colorless']","Tackle","","30"
Water,"['Water', 'Colorless', 'Colorless']","Smash Turn","Switch this Pok\u00e9mon with 1 of your Benched Pok\u00e9mon.","50"
Water,"['Water']","Bubble","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed.","20"
Water,"['Water', 'Water', 'Colorless']","Mud Splash","If your opponent has any Benched Pok\u00e9mon, choose 1 of them and flip a coin. If heads, this attack does 20 damage to that Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","50"
Water,"['Water', 'Water', 'Colorless']","Spook","The Defending Pok\u00e9mon can't retreat during your opponent's next turn.","50"
Water,"['Colorless']","Team Assembly","Search your deck for Omanyte, Kabuto, or any Basic Pok\u00e9mon and put as many of them as you like onto your Bench. Shuffle your deck afterward. Treat the new Benched Pok\u00e9mon as Basic Pok\u00e9mon.",""
Water,"['Colorless', 'Colorless']","Bind","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed.","20"
Water,"['Colorless']","Irongrip","","10"
Water,"['Water']","Nap","Remove 2 damage counters from Krabby (remove 1 if there is only 1).",""
Water,"['Colorless', 'Colorless']","Rollout","","20"
Water,"['Water', 'Colorless', 'Colorless']","Super Hypno Wave","The Defending Pok\u00e9mon is now Asleep.","30"
Water,"['Free']","Sea Spray","Flip a coin until you get tails. For each heads, draw a card.",""
Water,"['Water']","Splash","","10"
Water,"['Water', 'Water']","Ice Rider","Choose 1 of your opponent's Pok\u00e9mon. This attack does 30 damage to that Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Water,"['Water']","Spinning Attack","","20"
Water,"['Water', 'Colorless']","Ice Beam","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed.","20"
Water,"['Water', 'Water', 'Colorless', 'Colorless']","Quintuple Headbutt","Flip 5 coins. This attack does 40 damage times the number of heads.","40\u00d7"
Water,"['Fighting']","Mud Spit","Flip a coin. If heads, this attack does 10 damage to each of your opponent's Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Water,"['Free']","Tail Revenge","Does 30 damage times the number of Magikarp in your discard pile.","30\u00d7"
Water,"['Water', 'Colorless']","Wreak Havoc","Flip a coin until you get tails. For each heads, discard the top card from your opponent's deck.","40"
Water,"['Water', 'Water', 'Colorless', 'Colorless', 'Colorless']","Dragon Beat","Flip a coin. If heads, discard an Energy card from each of your opponent's Pok\u00e9mon.","100"
Water,"['Water']","Surf","","30"
Water,"['Water', 'Water', 'Colorless']","Bubblebeam","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed.","50"
Water,"['Water', 'Colorless']","Dual Splash","Choose 2 of your opponent's Pok\u00e9mon. This attack does 30 damage to each of them. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Water,"['Water', 'Water', 'Colorless']","Surf Together","Does 50 damage plus 10 more damage for each of your Benched Pok\u00e9mon. Flip a coin. If tails, this attack does 10 damage to each of your Benched Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","50+"
Water,"['Water', 'Colorless', 'Colorless']","Blizzard","Does 10 damage to each of your opponent's Benched Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","60"
Water,"['Water', 'Water', 'Colorless', 'Colorless']","Frost Prison","If this Pok\u00e9mon has any Plasma Energy attached to it, the Defending Pok\u00e9mon is now Paralyzed.","80"
Water,"['Colorless', 'Colorless', 'Colorless', 'Colorless']","Hydro Pump","Does 10 more damage for each Water Energy attached to this Pok\u00e9mon.","60+"
Water,"['Water']","Deflecting Splash","During your opponent's next turn, prevent all damage done to this Pok\u00e9mon by attacks from Evolution Pok\u00e9mon.","30"
Water,"['Colorless']","Grind","Does 10 damage times the amount of Energy attached to Lapras.","10\u00d7"
Water,"['Water', 'Colorless', 'Colorless']","Ice Beam","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed.","30"
Water,"['Water']","Hail","This attack does 20 damage to each of your opponent's Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Water,"['Water', 'Water', 'Water']","Frozen Breath","You may discard 2 Water Energy from this Pok\u00e9mon. If you do, your opponent's Active Pok\u00e9mon is now Paralyzed.","80"
Water,"['Colorless']","Skull Bash","","10"
Water,"['Water', 'Colorless']","Bite","","20"
Water,"['Water']","Rising Lunge","Flip a coin. If heads, this attack does 10 damage plus 10 more damage. If tails, this attack does 10 damage.","10+"
Water,"['Water', 'Water']","Horn Swipe","Flip 2 coins. If both are heads, this attack does 20 damage plus 40 more damage. If 1 or both are tails, this attack does 20 damage.","20+"
Water,"['Colorless']","Flail","Does 10 damage times the number of damage counters on Magikarp.","10\u00d7"
Water,"['Water', 'Water']","Dragon Rage","Flip 2 coins. If either of them is tails, this attack does nothing.","60"
Water,"['Colorless']","Lullaby","Flip a coin. If heads, the Defending Pok\u00e9mon is now Asleep.",""
Water,"['Water', 'Colorless', 'Colorless']","Water Gun","","30"
Water,"['Water']","Add-a-Dash","Flip 2 coins. For each heads, draw a card.",""
Water,"['Water', 'Colorless', 'Colorless']","Aurora Beam","","80"
Water,"['Water', 'Water', 'Colorless', 'Colorless']","Ice Entomb","The Defending Pok\u00e9mon is now Paralyzed. This Pok\u00e9mon can't use Ice Entomb during your next turn.","60"
Water,"['Colorless']","Wave Splash","","10"
Water,"['Water']","Sharpshooting","Choose 1 of your opponent's Pok\u00e9mon. This attack does 10 damage to that Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Water,"['Water', 'Water']","Numbing Water","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed.","20"
Water,"['Colorless']","Jet Headbutt","","40"
Water,"['Water', 'Fighting', 'Colorless']","Sand Tomb","The Defending Pok\u00e9mon can't retreat during your opponent's next turn.","80"
Water,"['Free']","Bite","","10"
Water,"['Water']","Shining Fang","If the Defending Pok\u00e9mon already has any damage counters on it, this attack does 10 damage plus 10 more damage.","10+"
Water,"['Colorless']","Tackle","","10"
Water,"['Water', 'Fighting']","Gnaw","","20"
Water,"['Free']","Aqua Liner","Choose 1 of your opponent's Benched Pok\u00e9mon. This attack does 10 damage to that Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Water,"['Water']","Mouth Pump","Flip a coin. If heads, this attack does 10 damage plus 10 more damage.","10+"
Water,"['Darkness', 'Colorless', 'Colorless']","Consume","Heal from this Pok\u00e9mon the same amount of damage you did to the Defending Pok\u00e9mon.","40"
Water,"['Psychic', 'Darkness', 'Colorless', 'Colorless']","Destructor Beam","Flip a coin. If heads, discard an Energy attached to the Defending Pok\u00e9mon.","90"
Water,"['Water']","Splatter","Choose 1 of your opponent's Pok\u00e9mon. This attack does 10 damage to that Pok\u00e9mon. This attack's damage isn't affected by Weakness or Resistance.",""
Water,"['Colorless']","Hide","Flip a coin. If heads, prevent all effects of an attack, including damage, done to Snover during your opponent's next turn.",""
Water,"['Water']","Powder Snow","The Defending Pok\u00e9mon is now Asleep.","10"
Water,"['Colorless', 'Colorless']","Strong Current","Move an Energy card attached to the Defending Pok\u00e9mon to another of your opponent's Pok\u00e9mon.","20"
Water,"['Water', 'Lightning']","Confuse Ray","The Defending Pok\u00e9mon is now Confused.","40"
Water,"['Colorless']","Icy Snow","","10"
Water,"['Colorless', 'Colorless', 'Colorless']","Snowy Drop","Put 4 damage counters on your opponent's Pok\u00e9mon in any way you like.",""
Water,"['Water']","Vice Grip","","10"
Water,"['Water', 'Water', 'Water']","Crabhammer","","50"
Water,"['Water']","Supersonic","Flip a coin. If heads, the Defending Pok\u00e9mon is now Confused.",""
Water,"['Water', 'Water']","Jellyfish Sting","The Defending Pok\u00e9mon is now Poisoned.","10"
Water,"['Water']","Fin Smack","Flip 2 coins. This attack does 10 damage times the number of heads.","10\u00d7"
Water,"['Water', 'Colorless', 'Colorless']","Aqua Sonic","Don't apply Weakness and Resistance.","30"
Water,"['Water', 'Colorless', 'Colorless']","Berserker Splash","This attack does 10 damage to each Benched Pok\u00e9mon (both yours and your opponent's). (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","80"
Water,"['Water', 'Colorless', 'Colorless', 'Colorless']","Aqua Tail","Flip a coin for each Water Energy attached to this Pok\u00e9mon. This attack does 30 more damage for each heads.","90+"
Water,"['Water', 'Colorless']","Bubble Drain","Heal 30 damage from this Pok\u00e9mon.","30"
Water,"['Water', 'Water', 'Colorless']","Deep Squall","This attack does 130 damage minus 10 damage for each damage counter on this Pok\u00e9mon.","130\u2212"
Water,"['Water', 'Water', 'Water']","Crushing Blow","If the Defending Pok\u00e9mon has any Energy cards attached to it, flip a coin. If heads, choose 1 of those cards and discard it.","50"
Water,"['Colorless']","Slap","","10"
Water,"['Water', 'Colorless']","Confuse Ray","Flip a coin. If heads, the Defending Pok\u00e9mon is now Confused.","10"
Water,"['Water', 'Colorless']","Hydro Pump","Does 20 damage plus 10 more damage for each Water Energy attached to Wailmer but not used to pay for this attack's Energy cost. You can't add more than 20 damage in this way.","20+"
Water,"['Water', 'Colorless', 'Colorless']","Take Down","Wailmer does 20 damage to itself.","50"
Water,"['Fire', 'Water', 'Colorless', 'Colorless']","Dragon Claw","","100"
Water,"['Colorless']","Tackle","","10"
Water,"['Water', 'Colorless']","Wave Splash","","20"
Water,"['Colorless']","Paralyzing Gaze","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed.",""
Water,"['Water', 'Colorless']","Bite","","20"
Water,"['Water', 'Water']","Stun Needle","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed.","20"
Water,"['Water']","Guard Claw","During your opponent's next turn, any damage done to this Pok\u00e9mon by attacks is reduced by 20 (after applying Weakness and Resistance).","20"
Water,"['Water', 'Water', 'Water', 'Water']","Crabhammer","","100"
Water,"['Colorless']","Minimize","During your opponent's next turn, any damage done to Shellder by attacks is reduced by 20 (after applying Weakness and Resistance).",""
Water,"['Water']","Wave Splash","","10"
Water,"['Water']","Prehistoric Water","If your opponent has any evolved Pok\u00e9mon in play, choose 1 of them and flip a coin. If heads, your opponent takes the highest Stage Evolution card on that Pok\u00e9mon and shuffles it into his or her deck.",""
Water,"['Water', 'Colorless']","Dark Tentacle","During your opponent's next turn, the Defending Pok\u00e9mon can't evolve except from effects of attacks or Pok\u00e9mon Powers. (Benching that Pok\u00e9mon ends this effect.)","30"
Water,"['Colorless']","Irongrip","","10"
Water,"['Water', 'Colorless']","Slash","","20"
Water,"['Water']","Water Sport","If Piplup has less Energy attached to it than the Defending Pok\u00e9mon, this attack does 10 damage plus 10 more damage.","10+"
Water,"['Water', 'Colorless', 'Colorless']","Wavelet","If you have Buizel in play, this attack does 10 damage to each of your opponent's Benched Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","40"
Water,"['Colorless', 'Colorless']","Headbutt","","20"
Water,"['Water', 'Colorless', 'Colorless']","Double-edge","Shelgon does 10 damage to itself.","50"
Water,"['Colorless']","Spinning Attack","","10"
Water,"['Water']","Powder Snow","The Defending Pok\u00e9mon is now Asleep.","10"
Water,"['Water']","Splash About","If Swablu has less Energy attached to it than the Defending Pok\u00e9mon, this attack does 10 damage plus 10 more damage.","10+"
Water,"['Colorless']","Surprise Attack","Flip a coin. If tails, this attack does nothing.","10"
Water,"['Water', 'Colorless']","Surf","","50"
Water,"['Water', 'Water', 'Colorless']","Emperor's Strike","If this Pok\u00e9mon has fewer remaining HP than the Defending Pok\u00e9mon, this attack does 60 more damage.","70+"
Water,"['Colorless', 'Colorless']","Aqua Tail","Flip a coin for each Water Energy attached to this Pok\u00e9mon. This attack does 10 more damage for each heads.","30+"
Water,"['Water', 'Water', 'Water']","Freeze Dry","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed.","30"
Water,"['Water', 'Water', 'Water', 'Water']","Blizzard","Flip a coin. If heads, this attack does 10 damage to each of your opponent's Benched Pok\u00e9mon. If tails, this attack does 10 damage to each of your own Benched Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","50"
Water,"['Water', 'Colorless', 'Colorless']","Powder Snow","Your opponent's Active Pok\u00e9mon is now Asleep.","60"
Water,"['Water', 'Water', 'Colorless', 'Colorless']","Big Tusk","This attack does 120 damage minus 10 damage for each damage counter on this Pok\u00e9mon.","120\u2212"
Water,"['Colorless']","Rescue","Shuffle 3 Pok\u00e9mon from your discard pile into your deck.",""
Water,"['Water', 'Water']","Screw Tail","Flip a coin. If heads, discard an Energy attached to your opponent's Active Pok\u00e9mon.","30"
Water,"['Water', 'Colorless']","Ice Beam","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed.","20"
Water,"['Water']","Attack Command","Does 10 damage times the number of Pok\u00e9mon in play (both yours and your opponent's).","10\u00d7"
